time,count,user_count,distance_median,distance_mean,distance_max
Thu Sep 06 21:00:00 UTC 2012,44,bosslaydeelocc=7_Alamonayyy=3_johnolilly=3_teich=2_iChrisD1=2_mastersobg=2_littlebitcheli4=1_i_am_umlaut=1_briascoi=1_Nickunfiltered=1_okdomain=1,2.18892848879308,2.18892848879308,3.35080508413007
Thu Sep 06 22:00:00 UTC 2012,59,CorydaBEAST5fe=6_Alamonayyy=6_calebogden=4_NiqueeBoo92=4_kebskelliey=3_Bieberrmyidol=3_ReinCS=3_diegosaezgil=2_Leesean1214=2_CrouchGoblue=2_chapoCB15=2,0.407730431739968,0.789414640276212,2.20605200996207
Thu Sep 06 23:00:00 UTC 2012,45,chapoCB15=10_NiqueeBoo92=6_ReinCS=4_li_zinan=3_SacchiPatel=2_techmatchmaker=2_mikedemers=1_rekatz=1_MGIMT=1_littlebitcheli4=1_alextable=1,0.316681433772721,0.316681433772721,0.316681433772721
Fri Sep 07 00:00:00 UTC 2012,31,NiqueeBoo92=6_dkaminsky=5__jte_=4_chapoCB15=2_TevitaKasoni=2_hello_sissi1=1_Bain=1_ahtlzyl=1_li_zinan=1_michaelrector=1_TeetsVonny=1,0,0,0
Fri Sep 07 01:00:00 UTC 2012,16,michaelrector=4_komakiyuai=3_42=3_CorydaBEAST5fe=3_RayM88=2_JJ_Jacob=1,0.255785415262662,0.255785415262662,0.371228429033703
Fri Sep 07 02:00:00 UTC 2012,9,li_zinan=3_42=2_ninateu=1_montdor=1_StartupEmbassy=1_DevilsKeeper720=1,0.186808334664467,0.186808334664467,0.186808334664467
Fri Sep 07 03:00:00 UTC 2012,10,erikhollensbe=4_li_zinan=2_JamesKHwang=1_SBCSanJoseDeals=1_DevilsKeeper720=1_Jacky_H0u=1,0,0,0
Fri Sep 07 04:00:00 UTC 2012,3,itzluigii=1_michael102k=1_Ralph_HU=1,0,0,0
Fri Sep 07 05:00:00 UTC 2012,6,mastersobg=2_TevitaKasoni=1_albi_zs=1_tmsj008=1_afishinpeace=1,0,0,0
Fri Sep 07 06:00:00 UTC 2012,15,mastersobg=6_tlzlsm=2_ryanzhelp=1_okdomain=1_jcjoslin=1_li_zinan=1_GetSpaJobs=1_joshuamerrill=1_Alamonayyy=1,0,0,0
Fri Sep 07 07:00:00 UTC 2012,56,mastersobg=20_albi_zs=5_mlroach=5_technetronick=4_JamesKHwang=3_SEOGoddess=2_tlzlsm=2_Alamonayyy=2_jbooths=1_michaelshafrir=1_IamDannyLee=1,5.05135717273158,6.48137933841477,12.7220240007082
Fri Sep 07 08:00:00 UTC 2012,52,xxFABLIFExx=6_mcsif93=5_princessjers21=4_tuhin=4_arodsf=3_Armandageddon=2_mappingengineer=2_NateLohn=2_alienvenom=2_freddymurphy=2_JamesKHwang=2,3.89009933682771,3.64953555646907,4.68064365214593
Fri Sep 07 09:00:00 UTC 2012,55,ReinCS=6_calebelston=4_shazow=3_michellelentz=2_Str8JD=2_bosslaydeelocc=2_princessjers21=2_slodyou=2_li_zinan=2_michaelrector=2_laurasupercool8=2,0.738362527125572,0.738362527125572,0.738362527125572
Fri Sep 07 10:00:00 UTC 2012,53,michaelrector=6_estefanibabyy=5_DavidKaneda=3_felesaerius=3_Vanesak=2_jb0ne83=2_anglobaptist=2_monoqlo=2_andrelachocita=2_MrJoeSterne=2_HYLGlesa=1,0.695250299085923,2.30546018989024,7.65911313774248
Fri Sep 07 11:00:00 UTC 2012,41,Alamonayyy=4_lilmonsterBArea=3_SacchiPatel=2_lessphiling=2_technetronick=2_henrymodis=2_Jeremy_Joseph=1_xxFABLIFExx=1_klassy=1_DarminaGroup=1_GeoCurrentsLive=1,0,0,0
Fri Sep 07 12:00:00 UTC 2012,31,bosslaydeelocc=3_Jay_Lu=2_lynserella=2_elgorrionpecho=2_LogicalArthur=2_Tophesus=2_j2daljacob=2_noahkagan=1_rekatz=1_lessphiling=1_mktgstella=1,0.24284318945943,0.288185480721225,0.542434152522678
Fri Sep 07 13:00:00 UTC 2012,45,chapoCB15=4_princessjers21=3_Alamonayyy=3_technetronick=3_felesaerius=3_LogicalArthur=3_Vanesak=2_Bieberrmyidol=2_DuhhhMarisa=1_erikpavia=1_muzammil_hs=1,0.903486570742429,2.6396837511151,6.51604702172492
Fri Sep 07 14:00:00 UTC 2012,58,Bieberrmyidol=6_arod0908=5_chapoCB15=4_rjyumol=3_DA_SenthilC=3_hamshin=3_hdkzii=2_felesaerius=2_juicyjuli33=2_johnolilly=2_jsargevt=1,1.3036373246046,1.3036373246046,1.3036373246046
Fri Sep 07 15:00:00 UTC 2012,54,felesaerius=4_Morgunz_=4_watura=3_TylerSmithNet=3_O0chyWallyWally=2_chettabunns=2_noahkagan=2_JayWacker=2_Armandageddon=2_Bieberrmyidol=2_cwb=1,6.27431751044736,6.27431751044736,8.46279153438924
