time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues
Thu Sep 06 18:30:00 UTC 2012,3,18,1110,141,18,Outdoors & Recreation=1_Nightlife Spots=7_Gyms or Fitness Centers=1_Shops & Services=2_Arts & Entertainment=2_Food=4,Bar=4_General Entertainment=2,Kapitel 21=2_Geist im Glas=2_I Due Forni=1_Louis Vuitton Store=1_Pratergarten Restaurant & Biergarten=1_tmkilla.com HQ=1_Powwow=1_Sony Center=1_Sage Restaurant & Beach=1_Postbahnhof=1_Resonanz=1_Havanna=1_Spindler & Klatt=1_Holmes Place Health Club Ostkreuz=1_Info-Café Berlin-Paris=1_silvertower=1
Thu Sep 06 19:00:00 UTC 2012,3,19,1140,154,17,Travel & Transport=7_Museums=2_Arts & Entertainment=3_Airports=2_Food=3_Professional & Other Places=2,Art Museum=2_Airport=2_Airport Terminal=2_Light Rail=1_Subway=1_Gas Station / Garage=1_Conference Room=1_Pizza Place=1,Alte Nationalgalerie=2_Berlin Tegel Airport (TXL)=2_Terminal A=1_Pub a la Pub=1_Shell Station=1_c-base=1_Terminal D=1_Goodtime=1_Adagio City Aparthotel=1_Toros Pizza=1_Berliner Ensemble=1_S-Bhf Landsberger Allee=1_U-Bhf Möckernbrücke=1_Berlin Story Verlag=1_Thanh Long=1
Thu Sep 06 19:30:00 UTC 2012,3,19,1170,122,13,Outdoors & Recreation=1_Travel & Transport=3_Nightlife Spots=1_Arts & Entertainment=2_Food=6_Movie Theaters=1,Train Station=2_Pizza Place=1_Italian Restaurant=1_Indie Movie Theater=1_Middle Eastern Restaurant=1_Subway=1_Art Gallery=1_Asian Restaurant=1,Byblos Felafel=1_Cuno=1_Berlin Hauptbahnhof=1_Giorgio Ristorante=1_Central=1_Berlin Ostbahnhof=1_Pizza Pane=1_The Sixties Diner=1_Retramp Gallery=1_S+U-Bhf Jannowitzbrücke=1_Voland Russian Restaurant=1_noa lounge=1_Admiralbrücke=1
Thu Sep 06 20:00:00 UTC 2012,3,20,1200,115,10,Outdoors & Recreation=1_Travel & Transport=3_Nightlife Spots=1_Hotels=1_Residences=2_Arts & Entertainment=1_Food=2,Home (private)=2_Bus Station=1_Motel=1_Cemetery=1_Light Rail=1_Bar=1_Steakhouse=1_Music Venue=1,Gedenkstätte für den erfrorenen Raucher in Prenzlauer Berg=1_S+U Rathaus Spandau=1_Hard Rock Cafe Berlin=1_S Grünbergallee=1_Festsaal Kreuzberg=1_DanHo's Home=1_The Bird=1_Soylent=1_Motel One=1_In meinem geliebten Bettchen <3=1
Thu Sep 06 20:30:00 UTC 2012,3,20,1230,99,7,Travel & Transport=1_Nightlife Spots=2_Residences=2_Food=2,Nightclub=1_Light Rail=1_Italian Restaurant=1_Pub=1_Home (private)=1_German Restaurant=1_Residential Building (Apartment / Condo)=1,Pratergarten Restaurant & Biergarten=1_Masaniello=1_Voll keine Ahnung Home Office=1_Bi Nuu=1_S-Bhf Berlin Schönefeld Flughafen=1_CasaJeri=1_Meuterei=1
Thu Sep 06 21:00:00 UTC 2012,3,21,1260,87,3,Travel & Transport=1_Nightlife Spots=1_Arts & Entertainment=1,Performing Arts Venue=1_Airport=1_Lounge=1,Berlin Tegel Airport (TXL)=1_FluxBau=1_Mario's Pool Lounge=1
Thu Sep 06 21:30:00 UTC 2012,3,21,1290,114,7,Travel & Transport=1_Nightlife Spots=4_Hotels=1_Arts & Entertainment=1_Professional & Other Places=1,Bar=2_Nightclub=2_Performing Arts Venue=1_Government Building=1_Hostel=1,Ä=1_Luzia=1_Bassy Club=1_Rathaus Berlin-Neukölln=1_FluxBau=1_Sunshinehouse Berlin=1_Sage Club=1
Thu Sep 06 22:00:00 UTC 2012,3,22,1320,132,5,Outdoors & Recreation=1_Travel & Transport=1_Nightlife Spots=1_Food=2,Subway=1_Nightclub=1_German Restaurant=1_Steakhouse=1_Plaza=1,Magnet=1_Block House=1_Schneeweiß=1_Platz der Stadt Hof=1_U Kottbusser Tor=1
Thu Sep 06 22:30:00 UTC 2012,3,22,1350,103,2,Food=1_Colleges & Universities=1,General College & University=1_Pizza Place=1,Segelschule Weber=1_Pizza Espresso=1
Thu Sep 06 23:00:00 UTC 2012,3,23,1380,39,2,Residences=1_Food=1,Snack Place=1_Home (private)=1,..24=1_Berliner Hause=1
Thu Sep 06 23:30:00 UTC 2012,3,23,1410,36,3,Government Buildings=1_Travel & Transport=1_Professional & Other Places=2,City Hall=1_Hotel=1_Military Base=1,Merles Küche=1_Rathaus Charlottenburg=1_The Ritz-Carlton=1
Fri Sep 07 00:00:00 UTC 2012,4,0,0,37,1,Travel & Transport=1,Light Rail=1,H Tram U Eberswalder Straße=1
Fri Sep 07 00:30:00 UTC 2012,4,0,30,38,1,Travel & Transport=1,Hotel=1,The Ritz-Carlton=1
Fri Sep 07 01:00:00 UTC 2012,4,1,60,30,0,"","",""
Fri Sep 07 01:30:00 UTC 2012,4,1,90,41,1,Residences=1,Home (private)=1,The Sandeman & Burke Household=1
Fri Sep 07 02:00:00 UTC 2012,4,2,120,42,0,"","",""
Fri Sep 07 02:30:00 UTC 2012,4,2,150,28,0,"","",""
Fri Sep 07 03:00:00 UTC 2012,4,3,180,27,0,"","",""
Fri Sep 07 03:30:00 UTC 2012,4,3,210,27,0,"","",""
Fri Sep 07 04:00:00 UTC 2012,4,4,240,33,0,"","",""
